nada | seu-socio-gestor-auditoria-planilhas.zip | Inventário!escopo | 53 arquivos XLSX efetivamente abertos; fórmulas lidas como fórmula e valores em cache; 161.932 fórmulas; 274 validações (207 listas, 35 datas, 27 decimais, 5 inteiros); 470 regras de formatação condicional | 20 conferências aritméticas centrais abaixo; contraprovas adicionais nos achados; nenhum Excel ou Google Planilhas executado | Diagnóstico em 17/09/2026; data-base dos números dos kits 03/04 = 14/09/2026
nada | 03-advogados/09-caixa-do-escritorio.xlsx | Painel!E5 | CF: expression; fórmula=['E5<0'] | prioridade=1; stopIfTrue=None; cores ARGB=['00C8402E']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 03-advogados/09-caixa-do-escritorio.xlsx | Painel!D80:E91 | CF: expression; fórmula=['D80<0'] | prioridade=2; stopIfTrue=None; cores ARGB=['00C8402E']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 03-advogados/09-caixa-do-escritorio.xlsx | Painel!formatos | {'General': 138, '"R$" #,##0;[Red]-"R$" #,##0': 6, '"R$" #,##0.00;[Red]-"R$" #,##0.00': 262, '0%': 58} | Inventário dos formatos efetivamente gravados, incluindo moedas, percentuais, datas, horas e General | Horas de duração em quantidade decimal não são horários do dia; datas e horários das bases foram lidos como valores de data/hora, não como rótulos de mês

nada | 03-advogados/09-caixa-do-escritorio.xlsx | Config!proteção | Aba protegida=True; amarelas=62; desbloqueadas=62; não amarelas desbloqueadas=nenhuma; amarelas bloqueadas=nenhuma | Fórmulas amarelas=nenhuma; fórmulas desbloqueadas=nenhuma | Nas datas relativas amarelas, substituir a demonstração por valor definitivo antes de usar como registro; Base sem proteção é bloqueador

nada | 03-advogados/09-caixa-do-escritorio.xlsx | Config!B6 | Validação: list; fórmula1==Config!$L$5:$L$16; fórmula2=None | showErrorMessage=True; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 03-advogados/09-caixa-do-escritorio.xlsx | Config!formatos | {'General': 98, '"R$" #,##0.00;[Red]-"R$" #,##0.00': 1, 'dd/mm/yyyy': 1} | Inventário dos formatos efetivamente gravados, incluindo moedas, percentuais, datas, horas e General | Horas de duração em quantidade decimal não são horários do dia; datas e horários das bases foram lidos como valores de data/hora, não como rótulos de mês

nada | 03-advogados/09-caixa-do-escritorio.xlsx | Lançamentos!proteção | Aba protegida=True; amarelas=5400; desbloqueadas=5400; não amarelas desbloqueadas=nenhuma; amarelas bloqueadas=nenhuma | Fórmulas amarelas=nenhuma; fórmulas desbloqueadas=nenhuma | Nas datas relativas amarelas, substituir a demonstração por valor definitivo antes de usar como registro; Base sem proteção é bloqueador

nada | 03-advogados/09-caixa-do-escritorio.xlsx | Lançamentos!B5:B604 | Validação: list; fórmula1="Entrada,Saída"; fórmula2=None | showErrorMessage=True; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 03-advogados/09-caixa-do-escritorio.xlsx | Lançamentos!C5:C604 | Validação: list; fórmula1==OFFSET(Config!$H$5,0,0,MAX(1,COUNTA(Config!$D$5:$D$16)+COUNTA(Config!$F$5:$F$20)),1); fórmula2=None | showErrorMessage=False; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 03-advogados/09-caixa-do-escritorio.xlsx | Lançamentos!D5:D604 | Validação: list; fórmula1==OFFSET(Config!$J$5,0,0,MAX(1,COUNTA(Config!$J$5:$J$34)),1); fórmula2=None | showErrorMessage=False; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 03-advogados/09-caixa-do-escritorio.xlsx | Lançamentos!H5:H604 | Validação: list; fórmula1="Pix,Transferência,Boleto,Cartão,Dinheiro"; fórmula2=None | showErrorMessage=True; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 03-advogados/09-caixa-do-escritorio.xlsx | Lançamentos!I5:I604 | Validação: list; fórmula1="Sim,Não"; fórmula2=None | showErrorMessage=True; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 03-advogados/09-caixa-do-escritorio.xlsx | Lançamentos!A5:A604 | Validação: date; fórmula1=1; fórmula2=None | showErrorMessage=False; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 03-advogados/09-caixa-do-escritorio.xlsx | Lançamentos!G5:G604 | Validação: decimal; fórmula1=0; fórmula2=None | showErrorMessage=False; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 03-advogados/09-caixa-do-escritorio.xlsx | Lançamentos!A5:K604 | CF: expression; fórmula=['$B5="Entrada"'] | prioridade=1; stopIfTrue=None; cores ARGB=['00155E3C']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 03-advogados/09-caixa-do-escritorio.xlsx | Lançamentos!A5:K604 | CF: expression; fórmula=['AND($A5<>"",$I5="Não")'] | prioridade=2; stopIfTrue=None; cores ARGB=['00FBE4E4', '00000000']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 03-advogados/09-caixa-do-escritorio.xlsx | Lançamentos!formatos | {'General': 2581, 'dd/mm/yyyy': 228, '"R$" #,##0.00;[Red]-"R$" #,##0.00': 228} | Inventário dos formatos efetivamente gravados, incluindo moedas, percentuais, datas, horas e General | Horas de duração em quantidade decimal não são horários do dia; datas e horários das bases foram lidos como valores de data/hora, não como rótulos de mês

nada | 03-advogados/10-provisao-de-impostos.xlsx | Inventário!funções | IF, INDEX, LEFT, MATCH, MAX, MOD, OR, ROW, SUM | Fórmulas: 189; validações: 4; regras CF: 6; gráficos: 1 | Inventário, não atestado de execução nativa

nada | 03-advogados/10-provisao-de-impostos.xlsx | Como usar!proteção | Aba protegida=True; amarelas=0; desbloqueadas=0; não amarelas desbloqueadas=nenhuma; amarelas bloqueadas=nenhuma | Fórmulas amarelas=nenhuma; fórmulas desbloqueadas=nenhuma | Nas datas relativas amarelas, substituir a demonstração por valor definitivo antes de usar como registro; Base sem proteção é bloqueador

nada | 03-advogados/10-provisao-de-impostos.xlsx | Como usar!formatos | {'General': 28} | Inventário dos formatos efetivamente gravados, incluindo moedas, percentuais, datas, horas e General | Horas de duração em quantidade decimal não são horários do dia; datas e horários das bases foram lidos como valores de data/hora, não como rótulos de mês

nada | 03-advogados/10-provisao-de-impostos.xlsx | Painel!proteção | Aba protegida=True; amarelas=0; desbloqueadas=0; não amarelas desbloqueadas=nenhuma; amarelas bloqueadas=nenhuma | Fórmulas amarelas=nenhuma; fórmulas desbloqueadas=nenhuma | Nas datas relativas amarelas, substituir a demonstração por valor definitivo antes de usar como registro; Base sem proteção é bloqueador

nada | 03-advogados/10-provisao-de-impostos.xlsx | Painel!L9:L20 | CF: expression; fórmula=['L9="Falta separar"'] | prioridade=1; stopIfTrue=None; cores ARGB=['007A1F1F', '00FBE4E4', '00000000']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 03-advogados/10-provisao-de-impostos.xlsx | Painel!L9:L20 | CF: expression; fórmula=['L9="Coberto"'] | prioridade=2; stopIfTrue=None; cores ARGB=['00155E3C', '00DDF3E7', '00000000']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 03-advogados/10-provisao-de-impostos.xlsx | Painel!A9:M20 | CF: expression; fórmula=['ROW()-9+1=Config!$B$7'] | prioridade=3; stopIfTrue=None; cores ARGB=['00F3EEFB', '00000000']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 03-advogados/10-provisao-de-impostos.xlsx | Painel!J9:J20 | CF: expression; fórmula=['J9<0'] | prioridade=4; stopIfTrue=None; cores ARGB=['00C8402E']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 03-advogados/10-provisao-de-impostos.xlsx | Painel!K5 | CF: expression; fórmula=['LEFT(K5,7)="Atenção"'] | prioridade=5; stopIfTrue=None; cores ARGB=['007A1F1F', '00FBE4E4', '00000000']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 03-advogados/10-provisao-de-impostos.xlsx | Painel!K5 | CF: expression; fórmula=['K5="Coberto"'] | prioridade=6; stopIfTrue=None; cores ARGB=['00155E3C', '00DDF3E7', '00000000']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 03-advogados/10-provisao-de-impostos.xlsx | Painel!formatos | {'General': 50, '"R$" #,##0;[Red]-"R$" #,##0': 137} | Inventário dos formatos efetivamente gravados, incluindo moedas, percentuais, datas, horas e General | Horas de duração em quantidade decimal não são horários do dia; datas e horários das bases foram lidos como valores de data/hora, não como rótulos de mês

nada | 03-advogados/10-provisao-de-impostos.xlsx | Config!proteção | Aba protegida=True; amarelas=40; desbloqueadas=40; não amarelas desbloqueadas=nenhuma; amarelas bloqueadas=nenhuma | Fórmulas amarelas=nenhuma; fórmulas desbloqueadas=nenhuma | Nas datas relativas amarelas, substituir a demonstração por valor definitivo antes de usar como registro; Base sem proteção é bloqueador

nada | 03-advogados/10-provisao-de-impostos.xlsx | Config!B6 | Validação: list; fórmula1==Config!$H$5:$H$16; fórmula2=None | showErrorMessage=True; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 03-advogados/10-provisao-de-impostos.xlsx | Config!B11 | Validação: list; fórmula1==Config!$H$5:$H$16; fórmula2=None | showErrorMessage=True; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 03-advogados/10-provisao-de-impostos.xlsx | Config!B12 | Validação: list; fórmula1==Config!$H$5:$H$16; fórmula2=None | showErrorMessage=True; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 03-advogados/10-provisao-de-impostos.xlsx | Config!C16:D23 | Validação: list; fórmula1="Sim,Não"; fórmula2=None | showErrorMessage=True; errorStyle=None; allowBlank=True; showDropDown=False | Fontes e células vazias: ver registro resolvido abaixo; ausência de bloqueio só é aceitável em campos deliberadamente livres

nada | 03-advogados/10-provisao-de-impostos.xlsx | Config!formatos | {'General': 54, '0.0%': 3, '"R$" #,##0.00;[Red]-"R$" #,##0.00': 23} | Inventário dos formatos efetivamente gravados, incluindo moedas, percentuais, datas, horas e General | Horas de duração em quantidade decimal não são horários do dia; datas e horários das bases foram lidos como valores de data/hora, não como rótulos de mês

nada | 03-advogados/10-provisao-de-impostos.xlsx | Entradas e pagamentos!proteção | Aba protegida=True; amarelas=48; desbloqueadas=48; não amarelas desbloqueadas=nenhuma; amarelas bloqueadas=nenhuma | Fórmulas amarelas=nenhuma; fórmulas desbloqueadas=nenhuma | Nas datas relativas amarelas, substituir a demonstração por valor definitivo antes de usar como registro; Base sem proteção é bloqueador

nada | 03-advogados/10-provisao-de-impostos.xlsx | Entradas e pagamentos!formatos | {'General': 23, '"R$" #,##0.00;[Red]-"R$" #,##0.00': 34} | Inventário dos formatos efetivamente gravados, incluindo moedas, percentuais, datas, horas e General | Horas de duração em quantidade decimal não são horários do dia; datas e horários das bases foram lidos como valores de data/hora, não como rótulos de mês

nada | 03-advogados/11-pro-labore.xlsx | Inventário!funções | ABS, AND, COUNTA, IF, MATCH, MAX, MONTH, OFFSET, ROUND, ROUNDUP, ROW, SUM, SUMIFS, YEAR | Fórmulas: 987; validações: 6; regras CF: 12; gráficos: 0 | Inventário, não atestado de execução nativa

nada | 03-advogados/11-pro-labore.xlsx | Como usar!proteção | Aba protegida=True; amarelas=0; desbloqueadas=0; não amarelas desbloqueadas=nenhuma; amarelas bloqueadas=nenhuma | Fórmulas amarelas=nenhuma; fórmulas desbloqueadas=nenhuma | Nas datas relativas amarelas, substituir a demonstração por valor definitivo antes de usar como registro; Base sem proteção é bloqueador

nada | 03-advogados/11-pro-labore.xlsx | Como usar!formatos | {'General': 28} | Inventário dos formatos efetivamente gravados, incluindo moedas, percentuais, datas, horas e General | Horas de duração em quantidade decimal não são horários do dia; datas e horários das bases foram lidos como valores de data/hora, não como rótulos de mês

nada | 03-advogados/11-pro-labore.xlsx | Painel!proteção | Aba protegida=True; amarelas=0; desbloqueadas=0; não amarelas desbloqueadas=nenhuma; amarelas bloqueadas=nenhuma | Fórmulas amarelas=nenhuma; fórmulas desbloqueadas=nenhuma | Nas datas relativas amarelas, substituir a demonstração por valor definitivo antes de usar como registro; Base sem proteção é bloqueador

nada | 03-advogados/11-pro-labore.xlsx | Painel!E32:E35 | CF: expression; fórmula=['E32<0'] | prioridade=1; stopIfTrue=None; cores ARGB=['00C8402E']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 03-advogados/11-pro-labore.xlsx | Painel!I32:I35 | CF: expression; fórmula=['I32>0'] | prioridade=2; stopIfTrue=None; cores ARGB=['003B1F5E', '00FFF4CC', '00000000']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 03-advogados/11-pro-labore.xlsx | Painel!I32:I35 | CF: expression; fórmula=['I32<0'] | prioridade=3; stopIfTrue=None; cores ARGB=['007A1F1F', '00FBE4E4', '00000000']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 03-advogados/11-pro-labore.xlsx | Painel!A32:I35 | CF: expression; fórmula=['ROW()-32+1=Config!$B$8'] | prioridade=4; stopIfTrue=None; cores ARGB=['00F3EEFB', '00000000']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados

nada | 03-advogados/11-pro-labore.xlsx | Painel!J9:J14 | CF: expression; fórmula=['J9="Acima do combinado"'] | prioridade=5; stopIfTrue=None; cores ARGB=['007A1F1F', '00FBE4E4', '00000000']; formato numérico condicional=não | Inspeção XML; referências entre abas e aparência no Sheets pendentes quando indicadas nos achados
